article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc
708230004,708230,LINNI TEE,255,T-shirt,Garment Upper body,1010014,Placement print,9,Black,4,Dark,5,Black,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,T-shirt in soft cotton jersey with sewn-in turn-ups on the sleeves.
708230007,708230,LINNI TEE,255,T-shirt,Garment Upper body,1010007,Embroidery,51,Light Pink,7,Medium,4,Pink,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,T-shirt in soft cotton jersey with sewn-in turn-ups on the sleeves.
708230008,708230,LINNI TEE,255,T-shirt,Garment Upper body,1010008,Front print,52,Pink,2,Medium Dusty,4,Pink,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,T-shirt in soft cotton jersey with sewn-in turn-ups on the sleeves.
708230012,708230,LINNI TEE,255,T-shirt,Garment Upper body,1010001,All over pattern,6,Light Grey,1,Dusty Light,12,Grey,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,T-shirt in soft cotton jersey with sewn-in turn-ups on the sleeves.
708230018,708230,LINNI TEE,255,T-shirt,Garment Upper body,1010014,Placement print,10,White,3,Light,9,White,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,T-shirt in soft cotton jersey with sewn-in turn-ups on the sleeves.
708230019,708230,LINNI TEE,255,T-shirt,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,T-shirt in soft cotton jersey with sewn-in turn-ups on the sleeves.
708230022,708230,LINNI TEE,255,T-shirt,Garment Upper body,1010008,Front print,10,White,3,Light,9,White,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,T-shirt in soft cotton jersey with sewn-in turn-ups on the sleeves.
708230023,708230,LINNI TEE,255,T-shirt,Garment Upper body,1010014,Placement print,9,Black,4,Dark,5,Black,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,T-shirt in soft cotton jersey with sewn-in turn-ups on the sleeves.
708233001,708233,Signe Dress,265,Dress,Garment Full body,1010001,All over pattern,51,Light Pink,1,Dusty Light,4,Pink,7613,Kids Girl Dresses,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1014,Dresses/Skirts girls,"Sleeveless dress in a jacquard weave containing glittery threads with a concealed zip at the back, seam at the waist and a very wide skirt with a tulle underskirt. Lined."
708242001,708242,Liana dress,265,Dress,Garment Full body,1010005,Colour blocking,81,Light Turquoise,1,Dusty Light,7,Turquoise,8713,Young Girl Dresses,I,Children Sizes 134-170,4,Baby/Children,77,Young Girl,1014,Dresses/Skirts girls,"Sleeveless, knee-length dress in airy chiffon with narrow, braided shoulder straps and a racer back. Elasticated seam at the waist and a gently flared, asymmetric skirt. Jersey lining."
708242002,708242,Liana dress,265,Dress,Garment Full body,1010001,All over pattern,51,Light Pink,3,Light,4,Pink,8713,Young Girl Dresses,I,Children Sizes 134-170,4,Baby/Children,77,Young Girl,1014,Dresses/Skirts girls,"Sleeveless, knee-length dress in airy chiffon with narrow, braided shoulder straps and a racer back. Elasticated seam at the waist and a gently flared, asymmetric skirt. Jersey lining."
708245002,708245,Animal onesie BG,265,Dress,Garment Full body,1010001,All over pattern,81,Light Turquoise,3,Light,7,Turquoise,4314,Kids Dress-up/Football,J,"Children Accessories, Swimwear",4,Baby/Children,43,"Kids Accessories, Swimwear & D",1019,Accessories,"Fancy dress costume in soft velour. Hood with embroidered details and appliqués, and ribbing at the cuffs and hems."
708245003,708245,Animal onesie BG,265,Dress,Garment Full body,1010001,All over pattern,22,Yellow,7,Medium,8,Yellow,4314,Kids Dress-up/Football,J,"Children Accessories, Swimwear",4,Baby/Children,43,"Kids Accessories, Swimwear & D",1019,Accessories,"Fancy dress costume in soft velour. Hood with embroidered details and appliqués, and ribbing at the cuffs and hems."
708245004,708245,Animal onesie BG,265,Dress,Garment Full body,1010001,All over pattern,51,Light Pink,1,Dusty Light,4,Pink,4314,Kids Dress-up/Football,J,"Children Accessories, Swimwear",4,Baby/Children,43,"Kids Accessories, Swimwear & D",1019,Accessories,"Fancy dress costume in soft velour. Hood with embroidered details and appliqués, and ribbing at the cuffs and hems."
708245005,708245,Animal onesie BG,265,Dress,Garment Full body,1010016,Solid,50,Other Pink,5,Bright,4,Pink,4314,Kids Dress-up/Football,J,"Children Accessories, Swimwear",4,Baby/Children,43,"Kids Accessories, Swimwear & D",1019,Accessories,"Fancy dress costume in soft velour. Hood with embroidered details and appliqués, and ribbing at the cuffs and hems."
708246001,708246,SOUR LS,254,Top,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,"Fitted, cold shoulder top in soft jersey made from a viscose blend with long raglan sleeves."
708247001,708247,HOPPER OL,253,Vest top,Garment Upper body,1010001,All over pattern,10,White,3,Light,9,White,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,"Short patterned jersey top in a narrow cut at the top with short, narrow shoulder straps and a racer back."
708251001,708251,Sunset fringe tee,255,T-shirt,Garment Upper body,1010001,All over pattern,10,White,3,Light,9,White,7616,Kids Girl Jersey Fancy,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1005,Jersey Fancy,"T-shirt in soft cotton jersey with fringing at the hem, short sleeves and a print motif on the front."
708251003,708251,Sunset fringe tee,255,T-shirt,Garment Upper body,1010001,All over pattern,91,Light Green,3,Light,19,Green,7616,Kids Girl Jersey Fancy,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1005,Jersey Fancy,"T-shirt in soft cotton jersey with fringing at the hem, short sleeves and a print motif on the front."
708258001,708258,BAROLO WAFFLE,254,Top,Garment Upper body,1010014,Placement print,73,Dark Blue,4,Dark,2,Blue,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,"Top in waffled jersey with a motif on the front, dropped shoulders and long sleeves with ribbed cuffs."
708258002,708258,BAROLO WAFFLE,254,Top,Garment Upper body,1010007,Embroidery,52,Pink,2,Medium Dusty,4,Pink,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,"Top in waffled jersey with a motif on the front, dropped shoulders and long sleeves with ribbed cuffs."
708275001,708275,Alice tank top,253,Vest top,Garment Upper body,1010016,Solid,81,Light Turquoise,3,Light,7,Turquoise,7616,Kids Girl Jersey Fancy,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1005,Jersey Fancy,"Gently flared, sleeveless top in soft, patterned cotton jersey with gathers at the top and narrow shoulder straps with tie details."
708275002,708275,Alice tank top,253,Vest top,Garment Upper body,1010016,Solid,50,Other Pink,5,Bright,4,Pink,7616,Kids Girl Jersey Fancy,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1005,Jersey Fancy,"Gently flared, sleeveless top in soft, patterned cotton jersey with gathers at the top and narrow shoulder straps with tie details."
708275003,708275,Alice tank top,253,Vest top,Garment Upper body,1010016,Solid,50,Other Pink,5,Bright,4,Pink,7616,Kids Girl Jersey Fancy,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1005,Jersey Fancy,"Gently flared, sleeveless top in soft, patterned cotton jersey with gathers at the top and narrow shoulder straps with tie details."
708285001,708285,Fleet price hood,308,Hoodie,Garment Upper body,1010008,Front print,9,Black,4,Dark,5,Black,8748,Young Boy Jersey Fancy,I,Children Sizes 134-170,4,Baby/Children,47,Young Boy,1005,Jersey Fancy,"Top in soft, printed sweatshirt fabric with a wrapover, jersey-lined hood, long sleeves and ribbing at the cuffs. Soft brushed inside."
708285002,708285,Fleet price hood,308,Hoodie,Garment Upper body,1010008,Front print,33,Dark Orange,2,Medium Dusty,13,Brown,8748,Young Boy Jersey Fancy,I,Children Sizes 134-170,4,Baby/Children,47,Young Boy,1005,Jersey Fancy,"Top in soft, printed sweatshirt fabric with a wrapover, jersey-lined hood, long sleeves and ribbing at the cuffs. Soft brushed inside."
708285003,708285,Fleet price hood,308,Hoodie,Garment Upper body,1010001,All over pattern,73,Dark Blue,7,Medium,2,Blue,8748,Young Boy Jersey Fancy,I,Children Sizes 134-170,4,Baby/Children,47,Young Boy,1005,Jersey Fancy,"Top in soft, printed sweatshirt fabric with a wrapover, jersey-lined hood, long sleeves and ribbing at the cuffs. Soft brushed inside."
708285006,708285,Fleet price hood,308,Hoodie,Garment Upper body,1010008,Front print,10,White,3,Light,9,White,8748,Young Boy Jersey Fancy,I,Children Sizes 134-170,4,Baby/Children,47,Young Boy,1005,Jersey Fancy,"Top in soft, printed sweatshirt fabric with a wrapover, jersey-lined hood, long sleeves and ribbing at the cuffs. Soft brushed inside."
708293001,708293,Posie Dress,265,Dress,Garment Full body,1010016,Solid,51,Light Pink,3,Light,4,Pink,7613,Kids Girl Dresses,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1014,Dresses/Skirts girls,"A-line dress in plumeti cotton with a small opening and button at the back of the neck, concealed pockets in the side seams and short cap sleeves with double, flared flounces. Unlined."
708293002,708293,Posie Dress,265,Dress,Garment Full body,1010016,Solid,72,Blue,3,Light,2,Blue,7613,Kids Girl Dresses,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1014,Dresses/Skirts girls,"A-line dress in plumeti cotton with a small opening and button at the back of the neck, concealed pockets in the side seams and short cap sleeves with double, flared flounces. Unlined."
708293003,708293,Posie Dress,265,Dress,Garment Full body,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,7613,Kids Girl Dresses,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1014,Dresses/Skirts girls,"A-line dress in plumeti cotton with a small opening and button at the back of the neck, concealed pockets in the side seams and short cap sleeves with double, flared flounces. Unlined."
708300001,708300,Noah casual hood TP,308,Hoodie,Garment Upper body,1010008,Front print,7,Grey,1,Dusty Light,12,Grey,8748,Young Boy Jersey Fancy,I,Children Sizes 134-170,4,Baby/Children,47,Young Boy,1005,Jersey Fancy,"Top in soft sweatshirt fabric with a wrapover, jersey-lined hood, long sleeves and ribbing at the cuffs and hem. Soft brushed inside."
708300002,708300,Noah casual hood TP,308,Hoodie,Garment Upper body,1010008,Front print,73,Dark Blue,4,Dark,2,Blue,8748,Young Boy Jersey Fancy,I,Children Sizes 134-170,4,Baby/Children,47,Young Boy,1005,Jersey Fancy,"Top in soft sweatshirt fabric with a wrapover, jersey-lined hood, long sleeves and ribbing at the cuffs and hem. Soft brushed inside."
708300003,708300,Noah casual hood TP,308,Hoodie,Garment Upper body,1010005,Colour blocking,42,Red,7,Medium,18,Red,8748,Young Boy Jersey Fancy,I,Children Sizes 134-170,4,Baby/Children,47,Young Boy,1005,Jersey Fancy,"Top in soft sweatshirt fabric with a wrapover, jersey-lined hood, long sleeves and ribbing at the cuffs and hem. Soft brushed inside."
708300004,708300,Noah casual hood TP,308,Hoodie,Garment Upper body,1010008,Front print,73,Dark Blue,4,Dark,2,Blue,8748,Young Boy Jersey Fancy,I,Children Sizes 134-170,4,Baby/Children,47,Young Boy,1005,Jersey Fancy,"Top in soft sweatshirt fabric with a wrapover, jersey-lined hood, long sleeves and ribbing at the cuffs and hem. Soft brushed inside."
708300005,708300,Noah casual hood TP,308,Hoodie,Garment Upper body,1010005,Colour blocking,73,Dark Blue,4,Dark,2,Blue,8748,Young Boy Jersey Fancy,I,Children Sizes 134-170,4,Baby/Children,47,Young Boy,1005,Jersey Fancy,"Top in soft sweatshirt fabric with a wrapover, jersey-lined hood, long sleeves and ribbing at the cuffs and hem. Soft brushed inside."
708300006,708300,Noah casual hood TP,308,Hoodie,Garment Upper body,1010005,Colour blocking,6,Light Grey,1,Dusty Light,12,Grey,8748,Young Boy Jersey Fancy,I,Children Sizes 134-170,4,Baby/Children,47,Young Boy,1005,Jersey Fancy,"Top in soft sweatshirt fabric with a wrapover, jersey-lined hood, long sleeves and ribbing at the cuffs and hem. Soft brushed inside."
708308003,708308,Dover funnelneck,308,Hoodie,Garment Upper body,1010015,Sequin,73,Dark Blue,4,Dark,2,Blue,8748,Young Boy Jersey Fancy,I,Children Sizes 134-170,4,Baby/Children,47,Young Boy,1005,Jersey Fancy,"Long-sleeved top in soft sweatshirt fabric with a print motif, wrapover funnel collar and ribbing at the cuffs and hem. Soft brushed inside."
708308004,708308,MASALA funnelneck,308,Hoodie,Garment Upper body,1010008,Front print,10,White,3,Light,9,White,8748,Young Boy Jersey Fancy,I,Children Sizes 134-170,4,Baby/Children,47,Young Boy,1005,Jersey Fancy,"Long-sleeved top in soft sweatshirt fabric with a print motif, wrapover funnel collar and ribbing at the cuffs and hem. Soft brushed inside."
708308005,708308,MASALA funnelneck,308,Hoodie,Garment Upper body,1010008,Front print,9,Black,4,Dark,5,Black,8748,Young Boy Jersey Fancy,I,Children Sizes 134-170,4,Baby/Children,47,Young Boy,1005,Jersey Fancy,"Long-sleeved top in soft sweatshirt fabric with a print motif, wrapover funnel collar and ribbing at the cuffs and hem. Soft brushed inside."
708308006,708308,MASALA funnelneck,308,Hoodie,Garment Upper body,1010007,Embroidery,22,Yellow,7,Medium,8,Yellow,8748,Young Boy Jersey Fancy,I,Children Sizes 134-170,4,Baby/Children,47,Young Boy,1005,Jersey Fancy,"Long-sleeved top in soft sweatshirt fabric with a print motif, wrapover funnel collar and ribbing at the cuffs and hem. Soft brushed inside."
708308007,708308,MASALA funnelneck,308,Hoodie,Garment Upper body,1010005,Colour blocking,19,Greenish Khaki,2,Medium Dusty,20,Khaki green,8748,Young Boy Jersey Fancy,I,Children Sizes 134-170,4,Baby/Children,47,Young Boy,1005,Jersey Fancy,"Long-sleeved top in soft sweatshirt fabric with a print motif, wrapover funnel collar and ribbing at the cuffs and hem. Soft brushed inside."
708312001,708312,East layering crewneck,252,Sweater,Garment Upper body,1010008,Front print,19,Greenish Khaki,2,Medium Dusty,20,Khaki green,8748,Young Boy Jersey Fancy,I,Children Sizes 134-170,4,Baby/Children,47,Young Boy,1005,Jersey Fancy,"Long-sleeved top in cotton sweatshirt fabric with a print motif on the front and ribbing around the neckline and cuffs. Additional longer layer in jersey at the hem, and slits in the sides. Longer at the back."
708313001,708313,MAMA EVA TANK,253,Vest top,Garment Upper body,1010016,Solid,52,Pink,7,Medium,4,Pink,2032,Jersey,A,Ladieswear,1,Ladieswear,8,Mama,1005,Jersey Fancy,Sports vest top in fast-drying functional fabric with a racer back. The polyester content of the top is recycled.
708313002,708313,MAMA EVA TANK,253,Vest top,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,2032,Jersey,A,Ladieswear,1,Ladieswear,8,Mama,1005,Jersey Fancy,Sports vest top in fast-drying functional fabric with a racer back. The polyester content of the top is recycled.
708313006,708313,MAMA EVA TANK,253,Vest top,Garment Upper body,1010001,All over pattern,9,Black,4,Dark,5,Black,2032,Jersey,A,Ladieswear,1,Ladieswear,8,Mama,1005,Jersey Fancy,Sports vest top in fast-drying functional fabric with a racer back. The polyester content of the top is recycled.
708317001,708317,Cleo s/l Set,265,Dress,Garment Full body,1010004,Check,51,Light Pink,3,Light,4,Pink,7613,Kids Girl Dresses,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1014,Dresses/Skirts girls,"Set with a dress and leggings. Sleeveless dress in a cotton weave with a collar, button placket, a chest pocket with a button and pockets in the side seams. Braided imitation suede belt. Leggings in jersey with an elasticated waist."
708317002,708317,Cleo s/l Set,265,Dress,Garment Full body,1010001,All over pattern,72,Blue,3,Light,2,Blue,7613,Kids Girl Dresses,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1014,Dresses/Skirts girls,"Set with a dress and leggings. Sleeveless dress in a cotton weave with a collar, button placket, a chest pocket with a button and pockets in the side seams. Braided imitation suede belt. Leggings in jersey with an elasticated waist."
708321001,708321,Mim Chiffon Dress,265,Dress,Garment Full body,1010001,All over pattern,21,Light Yellow,3,Light,8,Yellow,7613,Kids Girl Dresses,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1014,Dresses/Skirts girls,"Short-sleeved dress in airy, patterned chiffon with an opening and button at the back of the neck, elasticated seam at the waist and asymmetric skirt. Lined."
708321002,708321,Mim Chiffon Dress,265,Dress,Garment Full body,1010001,All over pattern,91,Light Green,3,Light,19,Green,7613,Kids Girl Dresses,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1014,Dresses/Skirts girls,"Short-sleeved dress in airy, patterned chiffon with an opening and button at the back of the neck, elasticated seam at the waist and asymmetric skirt. Lined."
